Ticker,Date,Gross_Profitability,ROIC,FCF_Yield,y_target,Sector_Basic Materials,Sector_Business Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Other,Sector_Real Estate,Sector_Technology,Sector_Utilities
ZEUS,2021-08-06,0.3116237781475269,0.12690211064636037,-0.12691956867327797,7.0,1,0,0,0,0,0,0,0,0,0,0,0
DXYN,2021-08-06,0.3094527686766774,0.08613230222593793,-0.07626606697973852,1.0,0,0,1,0,0,0,0,0,0,0,0,0
PCTY,2021-08-06,0.17240117024206122,0.12170129788438555,0.008797441868677933,7.0,0,0,0,0,0,0,0,0,0,0,1,0
VRAY,2021-08-06,-0.008252120539381968,-0.5175017333496472,-0.0642454950213008,2.0,0,0,0,0,0,0,1,0,0,0,0,0
SRGA,2021-08-06,0.37372357340557094,-2.8204574717867152,-1.2344862011663185,0.0,0,0,0,0,0,0,1,0,0,0,0,0
IRMD,2021-08-06,0.351617517843671,0.07791758524229273,0.017421907085866283,7.0,0,0,0,0,0,0,1,0,0,0,0,0
BGCP,2021-08-06,0.141569489229429,0.07125740705830222,0.19435252348891568,3.0,0,0,0,0,0,1,0,0,0,0,0,0
PG,2021-08-06,0.32697159429036016,0.2287073065283182,0.04467048509073676,7.0,0,0,0,1,0,0,0,0,0,0,0,0
TER,2021-08-06,0.5042150284359456,0.37541020765516686,0.03183487815168774,4.0,0,0,0,0,0,0,0,1,0,0,0,0
PLXS,2021-08-06,0.14366920144720705,0.1478541834829987,0.08078149898753495,7.0,0,0,0,0,0,0,0,0,0,0,1,0
STOR,2021-08-06,0.07469901343395718,0.04162561689620596,-0.0665208135373288,4.0,0,0,0,0,0,0,0,0,0,1,0,0
CNTY,2021-08-06,0.24233665022256162,0.0896438934670647,0.08363039430551718,2.0,0,0,1,0,0,0,0,0,0,0,0,0
ORLY,2021-08-06,0.5539873229744288,0.6793297181223993,0.06032431996335917,8.0,0,0,1,0,0,0,0,0,0,0,0,0
CUTR,2021-08-06,0.4213724102164194,0.016946075144275343,0.004891933642753834,5.0,0,0,0,0,0,0,1,0,0,0,0,0
UPS,2021-08-06,0.35260293822935457,0.28164941767773666,0.05269513275600903,7.0,0,0,0,0,0,0,0,1,0,0,0,0
CHUY,2021-08-06,0.3278277977534624,0.07301732372545279,0.0688090288100455,3.0,0,0,1,0,0,0,0,0,0,0,0,0
RCII,2021-08-06,0.6425841646070144,0.14812533268512754,0.059380474089081946,1.0,0,0,0,0,0,0,0,1,0,0,0,0
HBIO,2021-08-06,0.4090835287164466,0.022627665337075886,0.014154912467553939,1.0,0,0,0,0,0,0,1,0,0,0,0,0
GDEN,2021-08-06,0.26087251652247667,0.07199404049727094,0.0959075809296114,4.0,0,0,1,0,0,0,0,0,0,0,0,0
ACLS,2021-08-06,0.33540960280939697,0.13342953999804388,0.03412968571464548,9.0,0,0,0,0,0,0,0,0,0,0,1,0
OFIX,2021-08-06,0.6910698990059959,0.04968201742279538,0.03371866878708671,2.0,0,0,0,0,0,0,1,0,0,0,0,0
CTVA,2021-08-06,0.1454598033545402,0.040688975659599315,0.06951251441640863,9.0,1,0,0,0,0,0,0,0,0,0,0,0
OMCL,2021-08-06,0.2442771370029689,0.05155915264494558,0.0324384250631984,3.0,0,0,0,0,0,0,0,0,0,0,1,0
GEOS,2021-08-06,0.10517569813156082,-0.120928438927415,0.03633836295062354,1.0,0,0,0,0,1,0,0,0,0,0,0,0
IEP,2021-08-06,0.06992580911078455,0.013764510779436153,0.006533628328787551,5.0,0,0,0,0,0,1,0,0,0,0,0,0
PWR,2021-08-06,0.20571850823040078,0.11622386289412337,0.03433129940787853,9.0,0,0,0,0,0,0,0,1,0,0,0,0
OSG,2021-08-06,0.14814464769946914,-0.011761727292165977,0.017224588241225837,6.0,0,0,0,0,1,0,0,0,0,0,0,0
WCC,2021-08-06,0.27105159662768247,0.0760184451909619,0.08483673441989814,8.0,0,0,0,0,0,0,0,1,0,0,0,0
YUMC,2021-08-06,0.2110757254069356,0.1974223784417106,0.05520814818405589,4.0,0,0,1,0,0,0,0,0,0,0,0,0
ROAD,2021-08-06,0.16508030003700944,0.06872049797413851,0.009474933551985509,6.0,0,0,0,0,0,0,0,1,0,0,0,0
CVCO,2021-08-06,0.2653974983313969,0.1435054922792959,0.009106180898325064,8.0,0,0,1,0,0,0,0,0,0,0,0,0
CNS,2021-08-06,0.7815878700991395,0.4898739249714867,0.02896151541112137,5.0,0,0,0,0,0,1,0,0,0,0,0,0
ACU,2021-08-06,0.4438131221296689,0.10062337351662153,0.025936768619727255,3.0,0,0,0,1,0,0,0,0,0,0,0,0
PAA,2021-08-06,0.11787641290220945,0.024788298691301,0.19149413151481404,8.0,0,0,0,0,1,0,0,0,0,0,0,0
RUTH,2021-08-06,0.6548492897058502,0.161582459485224,0.08620487796612016,6.0,0,0,1,0,0,0,0,0,0,0,0,0
GLP,2021-08-06,0.24301623097336023,0.09370153461560904,0.011171700036637035,8.0,0,0,0,0,1,0,0,0,0,0,0,0
AVLR,2021-08-06,0.25315752693228505,-0.08511429421838713,0.003329163250946267,2.0,0,0,0,0,0,0,0,0,0,0,1,0
OTTR,2021-08-06,0.1311523824603129,0.10028419165261014,-0.05244613457569996,9.0,0,0,0,0,0,0,0,0,0,0,0,1
KW,2021-08-06,0.04024819488306738,-0.0022783195115282967,0.1665006839620816,6.0,0,0,0,0,0,0,0,0,0,1,0,0
AGCO,2021-08-06,0.2749765888551668,0.19381365045227403,0.07103711738442119,4.0,0,0,0,0,0,0,0,1,0,0,0,0
HBI,2021-08-06,0.26861541010847917,0.04711276115024303,0.09320287198294648,2.0,0,0,1,0,0,0,0,0,0,0,0,0
SUPN,2021-08-06,0.3121622824304222,0.12166057361747186,0.08391592410460395,8.0,0,0,0,0,0,0,1,0,0,0,0,0
BKD,2021-08-06,0.13302889360496348,0.0249158185804097,-0.10510123631269315,3.0,0,0,0,0,0,0,1,0,0,0,0,0
TG,2021-08-06,0.3000046684033127,0.16402396865637245,0.12183556153851088,4.0,0,0,0,0,0,0,0,1,0,0,0,0
CNNE,2021-08-06,0.006149202630867646,-0.04385345997286296,-0.03141230165877219,3.0,0,0,1,0,0,0,0,0,0,0,0,0
PACB,2021-08-06,0.03627844701436288,-0.10349590600403637,-0.011672054544880519,0.0,0,0,0,0,0,0,1,0,0,0,0,0
PAGP,2021-08-06,0.10823511860361032,0.04501100162632737,0.6607355755262342,8.0,0,0,0,0,1,0,0,0,0,0,0,0
WLDN,2021-08-06,0.34738637588143617,-0.018818524564115157,0.02710524173324296,4.0,0,0,0,0,0,0,0,1,0,0,0,0
RUSHA,2021-08-06,0.3311091835375142,0.11276770893373926,0.1749900310111186,7.0,0,0,1,0,0,0,0,0,0,0,0,0
ZNGA,2021-08-06,0.24775773784286226,-0.018422023425251313,0.03397382453495887,7.0,0,0,0,0,0,0,0,0,0,0,1,0
INGR,2021-08-06,0.19667511975204283,0.1571067470348046,0.06592424234579854,7.0,0,0,0,1,0,0,0,0,0,0,0,0
LESL,2021-08-06,0.6202766355590535,0.4783448562077324,0.06592078484626838,3.0,0,0,1,0,0,0,0,0,0,0,0,0
VIVO,2021-08-06,0.43553978099738005,0.24839183294075395,0.05754824026235385,9.0,0,0,0,0,0,0,1,0,0,0,0,0
GSIT,2021-08-06,0.1768338124134994,-0.2731109710307781,-0.1296163544555327,4.0,0,0,0,0,0,0,0,0,0,0,1,0
BFAM,2021-08-06,0.08495160099901547,0.02161599110618558,0.025426320311543973,2.0,0,0,1,0,0,0,0,0,0,0,0,0
BELFB,2021-08-06,0.2556475387176895,0.05655726317897954,0.17977513922545926,9.0,0,0,0,0,0,0,0,0,0,0,1,0
RRR,2021-08-06,0.2882111337688071,0.14096198684640016,0.18135068088836728,6.0,0,0,1,0,0,0,0,0,0,0,0,0
CPSI,2021-08-06,0.352946263471013,0.07578342708718039,0.11747839161292309,5.0,0,0,0,0,0,0,0,0,0,0,1,0
CMPR,2021-08-06,0.5846841554952169,0.09174250726640301,0.0930267616168452,1.0,0,0,1,0,0,0,0,0,0,0,0,0
GT,2021-08-06,0.15169971671388102,0.06710813211661149,0.3012017825096283,4.0,0,0,1,0,0,0,0,0,0,0,0,0
AMC,2021-08-09,-0.017094835423820075,-0.02714168518864704,-0.09758386722240792,4.0,0,0,1,0,0,0,0,0,0,0,0,0
WTRH,2021-08-09,0.35447261361381227,0.06974126942201908,0.128793855172403,1.0,0,0,1,0,0,0,0,0,0,0,0,0
OCUL,2021-08-09,0.1264244257868205,-0.5273209386447588,-0.07090940647879466,2.0,0,0,0,0,0,0,1,0,0,0,0,0
WYNN,2021-08-09,0.0656430154657284,-0.057652523014895554,-0.08132957330783852,5.0,0,0,1,0,0,0,0,0,0,0,0,0
APPF,2021-08-09,0.49040022853019005,-0.01362843626312803,0.00508455095727328,5.0,0,0,0,0,0,0,0,0,0,0,1,0
KTB,2021-08-09,0.7018259440193169,0.28985130300185236,0.11334082147239907,4.0,0,0,1,0,0,0,0,0,0,0,0,0
IPAR,2021-08-09,0.4262698735652822,0.17114267189685348,-0.0025471272428371477,7.0,0,0,0,1,0,0,0,0,0,0,0,0
ITCI,2021-08-09,0.07913555562487562,-0.4125672643407338,-0.09290821888746792,9.0,0,0,0,0,0,0,1,0,0,0,0,0
ADES,2021-08-09,0.17828953594750624,-0.028771133954281485,0.2865718929549436,3.0,0,0,0,0,0,0,0,1,0,0,0,0
ASGN,2021-08-09,0.28827917196715624,0.1099328127837298,0.06455959234022557,7.0,0,1,0,0,0,0,0,0,0,0,0,0
MYO,2021-08-09,0.4387591363460127,-0.7069416909601993,-0.21390352968797646,1.0,0,0,0,0,0,0,1,0,0,0,0,0
ORGO,2021-08-09,0.9265139327940961,0.27684137850491364,0.014620843049912414,1.0,0,0,0,0,0,0,1,0,0,0,0,0
NVTA,2021-08-09,0.021893666312812247,-0.16388417903863914,-0.07601186956304903,0.0,0,0,0,0,0,0,1,0,0,0,0,0
AP,2021-08-09,0.14828746529510356,0.029738093441014416,-0.10239933879090532,5.0,0,0,0,0,0,0,0,1,0,0,0,0
PCTI,2021-08-09,0.4394425723913416,0.03466960288599452,0.052348291813519535,4.0,0,0,0,0,0,0,0,0,0,0,1,0
VSAT,2021-08-09,0.1052882684939761,-0.005073153045777564,-0.08136840709185365,5.0,0,0,0,0,0,0,0,0,0,0,1,0
NCMI,2021-08-09,-0.026439482961222092,-0.1461229946524064,-0.48388004202886437,2.0,0,0,1,0,0,0,0,0,0,0,0,0
RDNT,2021-08-09,0.10092126849844356,0.0903887751180903,0.04258272812566645,3.0,0,0,0,0,0,0,1,0,0,0,0,0
RDI,2021-08-09,0.09981076586576665,-0.15087989577732744,1.0619596192082923,6.0,0,0,1,0,0,0,0,0,0,0,0,0
HALO,2021-08-09,0.33086191820935157,0.26315604241789226,0.026008372776764814,8.0,0,0,0,0,0,0,1,0,0,0,0,0
TWST,2021-08-09,0.07047448083408475,-0.22028742862830913,-0.022414540816520456,2.0,0,0,0,0,0,0,1,0,0,0,0,0
FGEN,2021-08-09,0.19851400785043122,-0.8216157884016851,-0.06732799235468849,7.0,0,0,0,0,0,0,1,0,0,0,0,0
VRTV,2021-08-09,0.582256713258962,0.13987267999641353,0.07324447671576438,9.0,0,0,0,0,0,0,0,1,0,0,0,0
NCLH,2021-08-09,-0.04448560093042542,-0.14001976492645885,-0.39895231385746127,2.0,0,0,1,0,0,0,0,0,0,0,0,0
HIL,2021-08-09,0.4160280241195733,0.06980706589827111,0.012991930873111299,5.0,0,0,0,0,0,0,0,1,0,0,0,0
III,2021-08-09,0.4437778597043939,0.100368841305594,0.12135802347869815,6.0,0,0,0,0,0,0,0,0,0,0,1,0
CSTL,2021-08-09,0.15202981174790428,-0.04815154983217765,-0.009766537486222386,2.0,0,0,0,0,0,0,1,0,0,0,0,0
BRP,2021-08-09,0.07445890687093244,0.022449842974619633,0.030676207653161182,7.0,0,0,0,0,0,1,0,0,0,0,0,0
WES,2021-08-09,0.2139459857345833,0.11227608750679101,0.17437484564797032,9.0,0,0,0,0,1,0,0,0,0,0,0,0
QLYS,2021-08-09,0.40587816439600977,0.19687782287306455,0.04324456280884274,8.0,0,0,0,0,0,0,0,0,0,0,1,0
IIIV,2021-08-09,0.22001017682228724,0.014703742329800392,0.059715760446984664,6.0,0,0,0,0,0,0,0,0,0,0,1,0
SENS,2021-08-09,0.018411483253588518,0.1981658360195549,-0.03712336210006764,3.0,0,0,0,0,0,0,1,0,0,0,0,0
PEN,2021-08-09,0.4562192793374774,0.0027800218600009504,-0.003998333635001313,3.0,0,0,0,0,0,0,1,0,0,0,0,0
DS,2021-08-09,0.5865573301011013,-0.10442742866920478,0.07899314120538302,2.0,0,0,1,0,0,0,0,0,0,0,0,0
XGN,2021-08-09,0.20974625533478844,-0.1446380403878399,-0.09156383812943239,3.0,0,0,0,0,0,0,1,0,0,0,0,0
MAT,2021-08-09,0.489178330024205,0.19322451806506108,0.05433121101738507,7.0,0,0,1,0,0,0,0,0,0,0,0,0
PLNT,2021-08-09,0.22171416177835426,0.10648538093160179,0.010974067915107199,7.0,0,0,1,0,0,0,0,0,0,0,0,0
KNDI,2021-08-09,0.03817715778117615,-0.07843714218213677,-0.015275003375539517,2.0,0,0,1,0,0,0,0,0,0,0,0,0
PGEN,2021-08-09,0.022087919458085862,-0.2793764621123403,-0.05124892736958658,1.0,0,0,0,0,0,0,1,0,0,0,0,0
PRPL,2021-08-09,0.5858786497153399,0.1683144476954171,-0.021743944273050046,0.0,0,0,1,0,0,0,0,0,0,0,0,0
SRG,2021-08-09,0.030536660255828796,-0.025118259821988956,0.5323522016023785,5.0,0,0,0,0,0,0,0,0,0,1,0,0
MNST,2021-08-09,0.42126435489397435,0.3049739412323906,0.02842825020214973,6.0,0,0,0,1,0,0,0,0,0,0,0,0
MNDT,2021-08-09,0.06333489606557492,-0.14269154842145212,0.03150103783573708,8.0,0,0,0,0,0,0,0,0,0,0,1,0
MODG,2021-08-09,0.1685504647108281,0.042371284149883434,0.05409795345065625,4.0,0,0,1,0,0,0,0,0,0,0,0,0
AGEN,2021-08-09,0.15155045008034362,0.6993458647998089,-0.14096708556830767,2.0,0,0,0,0,0,0,1,0,0,0,0,0
SCPL,2021-08-09,0.6543756923563855,0.3141746778482307,0.4165151093708768,5.0,0,0,0,0,0,0,0,0,0,0,1,0
MRK,2021-08-09,0.32596374382498233,0.07584837002787562,0.018054661069556943,8.0,0,0,0,0,0,0,1,0,0,0,0,0
ASLE,2021-08-09,0.21443191137841275,0.13910798605881405,-0.08888997230219293,9.0,0,0,0,0,0,0,0,1,0,0,0,0
APPS,2021-08-09,0.1599157048518164,0.08672249110138025,0.002843510028358498,1.0,0,0,0,0,0,0,0,0,0,0,1,0
SGA,2021-08-09,0.08926826759911555,0.059324851602303955,0.08133580457583992,8.0,0,0,1,0,0,0,0,0,0,0,0,0
LUNA,2021-08-09,0.35752781708382625,-0.025711154026828123,-0.0032248386426275677,3.0,0,0,0,0,0,0,0,0,0,0,1,0
ASUR,2021-08-09,0.10714119007732961,-0.09589394535089443,0.0016451682933668627,3.0,0,0,0,0,0,0,0,0,0,0,1,0
VAPO,2021-08-09,0.36098991118392687,-0.3669143147462282,-0.0768180269142041,0.0,0,0,0,0,0,0,1,0,0,0,0,0
MODN,2021-08-09,0.28839017444728465,-0.044077034968857294,0.013453119850562092,5.0,0,1,0,0,0,0,0,0,0,0,0,0
AMRX,2021-08-09,0.17516970320798658,0.04978678532885155,0.24393886008273483,3.0,0,0,0,0,0,0,1,0,0,0,0,0
ATRO,2021-08-09,0.10615689756761466,-0.06987946738467364,-0.034974628623009804,5.0,0,0,0,0,0,0,0,1,0,0,0,0
RPAY,2021-08-09,0.07771878670057462,-0.033505527526480526,0.004467313356729084,3.0,0,0,0,0,0,0,0,0,0,0,1,0
SMLP,2021-08-09,0.1319620297933142,0.021616908470033107,0.6745928508564657,2.0,0,0,0,0,1,0,0,0,0,0,0,0
STE,2021-08-09,0.12246898130048185,0.043404511180542574,0.02191524819918832,6.0,0,0,0,0,0,0,1,0,0,0,0,0
NGL,2021-08-09,0.1235203106564717,0.018374747529852773,0.5326397380392157,6.0,0,0,0,0,1,0,0,0,0,0,0,0
PRTK,2021-08-09,0.479575472748736,-0.21901634216905153,-0.3949958119365012,2.0,0,0,0,0,0,0,1,0,0,0,0,0
SCOR,2021-08-09,0.2580226625373179,-0.07278282872710902,0.0382999163453489,2.0,0,0,1,0,0,0,0,0,0,0,0,0
LEGH,2021-08-09,0.19116144186370032,0.15769292460967171,-0.01352588282345649,6.0,0,0,0,0,0,0,0,1,0,0,0,0
APEI,2021-08-09,0.4407974989123852,0.06534945736434108,0.032598257298530074,3.0,0,0,0,1,0,0,0,0,0,0,0,0
SNEX,2021-08-09,0.09673329444398147,0.21778597333522445,1.6359321508423796,8.0,0,0,0,0,0,1,0,0,0,0,0,0
NEO,2021-08-09,0.10867521203009423,-0.016216749893537805,-0.009137131431037494,1.0,0,0,0,0,0,0,1,0,0,0,0,0
KOS,2021-08-09,0.2003636025730952,0.07233595467514393,0.07710713405312533,9.0,0,0,0,0,1,0,0,0,0,0,0,0
IRTC,2021-08-09,0.44960471864540913,-0.17624631321487663,-0.02871488330544534,9.0,0,0,0,0,0,0,1,0,0,0,0,0
EBIX,2021-08-09,0.1794843437949482,0.09203737254477876,0.06127269452669783,5.0,0,0,0,0,0,0,0,0,0,0,1,0
EVER,2021-08-09,2.6888571984183574,-0.12607923580919722,0.015407837226405565,1.0,0,0,0,0,0,0,0,0,0,0,1,0
EGRX,2021-08-09,0.5414657775826704,0.14386445334451292,0.069870183338611,5.0,0,0,0,0,0,0,1,0,0,0,0,0
BCRX,2021-08-09,0.25737510999552804,-3.158094691946525,-0.05357828614848136,6.0,0,0,0,0,0,0,1,0,0,0,0,0
HMTV,2021-08-09,0.19393415575715417,0.07853307464102555,0.10013778040382552,4.0,0,1,0,0,0,0,0,0,0,0,0,0
BALY,2021-08-09,0.13340398673625192,0.031313393806397354,0.056926975304705404,2.0,0,0,1,0,0,0,0,0,0,0,0,0
REAL,2021-08-09,0.28205990952930377,-0.399716465813098,-0.1123486137384001,0.0,0,0,1,0,0,0,0,0,0,0,0,0
ENR,2021-08-09,0.23375657974042674,0.10749868930256948,0.04183354784127013,5.0,0,0,0,0,0,0,0,0,0,0,1,0
TTD,2021-08-09,0.3000471186717404,0.18209899646191696,0.007409360446020563,4.0,0,0,0,0,0,0,0,0,0,0,1,0
CMBM,2021-08-09,0.7765712890490033,0.34137587674295616,0.03316915486522926,2.0,0,0,0,0,0,0,0,0,0,0,1,0
VUZI,2021-08-09,0.016973148795270204,-0.1601540028665176,-0.022711642286995844,3.0,0,0,0,0,0,0,0,0,0,0,1,0
SYNH,2021-08-09,0.14019422734639836,0.058946609611103574,0.05041859380543326,5.0,0,0,0,0,0,0,1,0,0,0,0,0
EPZM,2021-08-09,0.06752536526837404,-0.7930812560957,-0.3823029855071359,1.0,0,0,0,0,0,0,1,0,0,0,0,0
RGNX,2021-08-09,0.14225814859361885,-0.25186448363216984,-0.1063532562473988,7.0,0,0,0,0,0,0,1,0,0,0,0,0
CIVI,2021-08-09,0.1686997046206515,0.08326231571717692,0.14894202232490533,9.0,0,0,0,0,1,0,0,0,0,0,0,0
EVBG,2021-08-09,0.16004229744353554,-0.07765562402672593,0.0023201422915915862,0.0,0,0,0,0,0,0,0,0,0,0,1,0
CABO,2021-08-09,0.1461462236760692,0.07693998700899338,0.028706624936843582,4.0,0,1,0,0,0,0,0,0,0,0,0,0
TRMB,2021-08-09,0.2767659647812473,0.10218390806555247,0.034290520484998276,5.0,0,0,0,0,0,0,0,0,0,0,1,0
GTES,2021-08-09,0.1717051834269026,0.07776678350411727,0.05259109420342586,4.0,0,0,0,0,0,0,0,1,0,0,0,0
EXTN,2021-08-09,0.219825063312961,-0.026898200503938256,-0.6173290826237489,6.0,0,0,0,0,1,0,0,0,0,0,0,0
VLDR,2021-08-09,0.013197525406725195,-0.6876177558771975,-0.04362235567048368,0.0,0,0,0,0,0,0,0,1,0,0,0,0
HNRG,2021-08-09,0.04398699415080856,0.007856400180879762,0.33798288404325255,9.0,1,0,0,0,0,0,0,0,0,0,0,0
RFP,2021-08-09,0.27664576802507834,0.4372781065088757,0.6806909956100667,9.0,1,0,0,0,0,0,0,0,0,0,0,0
BRMK,2021-08-09,0.08756654030899683,0.07166025684723172,0.05063655449230449,4.0,0,0,0,0,0,0,0,0,0,1,0,0
HRTX,2021-08-09,0.10572665429808287,-0.7514316033310255,-0.17332844527808366,1.0,0,0,0,0,0,0,1,0,0,0,0,0
FLT,2021-08-09,0.15341567126994232,0.14826944453400723,0.04291524707688088,6.0,0,0,0,0,0,0,0,1,0,0,0,0
CHRA,2021-08-09,0.07643194310123723,-0.04661806183811399,0.009948032665181886,7.0,0,0,0,0,0,0,0,1,0,0,0,0
BDC,2021-08-09,0.18829716993682122,0.09560772048335274,0.055521946253942654,8.0,0,0,0,0,0,0,0,1,0,0,0,0
EHTH,2021-08-09,0.5073076853247154,0.2120793176533766,-0.06854971406573074,0.0,0,0,0,0,0,1,0,0,0,0,0,0
ELAN,2021-08-09,0.14198300956454582,0.005967180507210343,-0.02081864875073237,4.0,0,0,0,0,0,0,1,0,0,0,0,0
HTZ,2021-08-09,0.12432261798284842,0.03296380588796711,-1.39520578923564,8.0,0,0,1,0,0,0,0,0,0,0,0,0
TTOO,2021-08-09,0.00460087708180182,-0.5162354043534669,-0.21281390866120448,0.0,0,0,0,0,0,0,1,0,0,0,0,0
GHL,2021-08-09,0.20275016122352105,0.16864945167866305,0.24969788544635818,3.0,0,0,0,0,0,1,0,0,0,0,0,0
RCKY,2021-08-09,0.3150552222625296,0.09984747591235445,0.01995441355180392,3.0,0,0,1,0,0,0,0,0,0,0,0,0
CXW,2021-08-09,0.14717148200628702,0.0645773531614634,0.4818613578970601,6.0,0,0,0,0,0,0,0,0,0,1,0,0
FTK,2021-08-09,-0.3418745974404212,-1.4196784033917584,-0.29365568719424145,5.0,1,0,0,0,0,0,0,0,0,0,0,0
CF,2021-08-09,0.08786541184309153,0.08954606555681936,0.08356414241020811,9.0,1,0,0,0,0,0,0,0,0,0,0,0
CPRX,2021-08-09,0.5208626213360111,0.24325196883732747,0.072397421820608,9.0,0,0,0,0,0,0,1,0,0,0,0,0
CEVA,2021-08-09,0.31516136820925555,0.01006354333323271,0.00736063449463527,4.0,0,0,0,0,0,0,0,0,0,0,1,0
DISH,2021-08-09,0.15849371301097542,0.11536018010676546,0.14613203706222452,2.0,0,1,0,0,0,0,0,0,0,0,0,0
AVYA,2021-08-09,-0.05535267036791515,-0.0012235408381768124,-0.0027004252634808094,0.0,0,0,0,0,0,0,0,0,0,0,1,0
WEYS,2021-08-09,0.3563045667568018,0.05448215377255694,0.2329352442378177,8.0,0,0,1,0,0,0,0,0,0,0,0,0
BRK-A,2021-08-09,0.07738141552866706,0.08580307496511078,0.02225428748354979,7.0,0,0,0,0,0,0,0,0,1,0,0,0
HFFG,2021-08-09,0.2281474389679,0.015668926623879136,0.0976061379833413,7.0,0,0,0,1,0,0,0,0,0,0,0,0
VRRM,2021-08-09,0.2524674654997367,0.04668906722237889,0.01795333150937804,8.0,0,0,0,0,0,0,0,1,0,0,0,0
CHGG,2021-08-09,0.16026927777585595,0.027533650026450092,0.013902931764269091,1.0,0,0,1,0,0,0,0,0,0,0,0,0
SWCH,2021-08-09,0.08660670277311615,0.046536794484808956,-0.039390664494520874,8.0,0,0,0,0,0,0,0,0,0,0,1,0
SWAV,2021-08-09,0.36380215589143106,-0.19877976847141482,-0.008011397797620994,8.0,0,0,0,0,0,0,1,0,0,0,0,0
DDD,2021-08-09,0.3710846519620437,-0.06557222440138981,0.008138808787107004,1.0,0,0,0,0,0,0,0,0,0,0,1,0
DEI,2021-08-09,0.06104122387781364,0.017681271134838215,0.013299104270110182,4.0,0,0,0,0,0,0,0,0,0,1,0,0
SQFTP,2021-08-10,0.08675646906775801,0.01343250264430614,0.19916294310799926,7.0,0,0,0,0,0,0,0,0,0,1,0,0
COKE,2021-08-10,0.5721467094090786,0.2577688289467188,0.3759370972744032,9.0,0,0,0,1,0,0,0,0,0,0,0,0
SSNT,2021-08-10,0.8820301621538131,0.08950098180031679,0.012665679760556898,3.0,0,0,0,0,0,0,0,0,0,0,1,0
TILE,2021-08-10,0.3055473622272945,0.08897295358507908,0.10145800068057483,7.0,0,0,1,0,0,0,0,0,0,0,0,0
BSY,2021-08-10,0.2740535793962386,0.1002425278011272,0.013923497603009214,4.0,0,0,0,0,0,0,0,0,0,0,1,0
SIEN,2021-08-10,0.20898326790250457,-1.2916953208813577,-0.823343675146773,0.0,0,0,0,0,0,0,1,0,0,0,0,0
ARMK,2021-08-10,0.061956302647327106,-0.0033598098263097798,0.012952430375003262,8.0,0,0,1,0,0,0,0,0,0,0,0,0
LQMT,2021-08-10,0.006909748059955353,-0.19714634687985788,-0.019082509509046868,6.0,0,0,0,0,0,0,0,1,0,0,0,0
CIR,2021-08-10,0.20073030786723425,-0.005334943882429916,0.050651075561537,4.0,0,0,0,0,0,0,0,1,0,0,0,0
CAPL,2021-08-10,0.23763054339700027,0.03959605969976367,0.1095734995844885,8.0,0,0,0,1,0,0,0,0,0,0,0,0
HLIO,2021-08-10,0.1918468627088195,0.09627818120717115,0.035775828607672304,6.0,0,0,0,0,0,0,0,1,0,0,0,0
AVD,2021-08-10,0.25994300026378697,0.043076709545464185,0.11356044794358686,9.0,1,0,0,0,0,0,0,0,0,0,0,0
CXDO,2021-08-10,0.15851866991990393,-0.02051495510495332,0.001682506732837232,3.0,0,1,0,0,0,0,0,0,0,0,0,0
NOVT,2021-08-10,0.29901189710061565,0.09383153839418615,0.025171723274404582,8.0,0,0,0,0,0,0,0,0,0,0,1,0
KMT,2021-08-10,0.2072496371580198,0.06665843779429648,0.037410222789550716,5.0,0,0,0,0,0,0,0,1,0,0,0,0
HYRE,2021-08-10,0.25734564607678484,-1.6233865997569241,-0.025686043287431654,0.0,0,0,0,0,0,0,0,1,0,0,0,0
DOOR,2021-08-10,0.2896234587729142,0.14444633766635498,0.06597467582972426,5.0,1,0,0,0,0,0,0,0,0,0,0,0
AVGR,2021-08-10,0.09610097148393516,-0.5377459362747717,-0.16833006567678627,0.0,0,0,0,0,0,0,1,0,0,0,0,0
PKI,2021-08-10,0.2797829294049141,0.22008300016426516,0.06791738227373868,6.0,0,0,0,0,0,0,1,0,0,0,0,0
NARI,2021-08-10,0.7565300383737118,0.11676241152989378,0.0021656596847247265,7.0,0,0,0,0,0,0,1,0,0,0,0,0
AUGX,2021-08-10,0.3669281045751634,-1.2785220937005908,-0.10174685199582778,2.0,0,0,0,0,0,0,1,0,0,0,0,0
WW,2021-08-10,0.5236756556405079,0.2176478794642857,0.05538519818306748,0.0,0,0,1,0,0,0,0,0,0,0,0,0
FTEK,2021-08-10,0.26867221989173207,-0.019129373828925007,0.01038066664134797,5.0,0,0,0,0,0,0,0,1,0,0,0,0
AIRG,2021-08-10,0.36633259772570737,-0.08740370265800831,-0.02233286938379477,3.0,0,0,0,0,0,0,0,0,0,0,1,0
TACT,2021-08-11,0.32128074970714565,-0.3254837154857812,-0.039038789551677014,1.0,0,0,0,0,0,0,0,0,0,0,1,0
